SHIP,TIMESTAMP,SPEED,LON,LAT
Ship_463,2018-04-12 04:21:00,9,15.020610631297862,55.72025863129796
Ship_463,2018-04-12 05:48:00,5,14.941588576604374,55.64123657660447
Ship_463,2018-04-12 06:22:00,8,14.831651775451602,55.5312997754517
Ship_463,2018-04-12 07:22:00,2,14.882824571482983,55.58247257148308
Ship_463,2018-04-12 08:20:00,2,14.842681327555427,55.54232932755553
Ship_463,2018-04-12 09:05:00,9,14.963111059338093,55.66275905933819
Ship_463,2018-04-12 10:22:00,4,14.865810261838613,55.565458261838714
Ship_463,2018-04-12 11:14:00,2,14.903360828131264,55.603008828131365
Ship_463,2018-04-12 12:57:00,0,14.903360828131264,55.603008828131365
Ship_463,2018-04-12 13:24:00,4,14.826930368759863,55.526578368759964
Ship_463,2018-04-12 14:38:00,6,14.750499909388461,55.45014790938856
Ship_463,2018-04-12 15:39:00,10,15.00793362194034,55.70758162194044
Ship_463,2018-04-12 16:57:00,10,14.946068728192435,55.64571672819254
Ship_463,2018-04-12 17:36:00,8,14.864537414353903,55.56418541435401
Ship_463,2018-04-12 18:53:00,1,14.844465792390125,55.54411379239023
Ship_463,2018-04-12 19:13:00,8,14.973768171883533,55.67341617188364
Ship_463,2018-04-12 20:21:00,2,15.013911415811089,55.71355941581119
Ship_463,2018-04-12 21:46:00,0,15.013911415811089,55.71355941581119
Ship_463,2018-04-12 22:03:00,1,14.989328799750442,55.68897679975054
Ship_463,2018-04-12 23:25:00,9,15.223402123995058,55.923050123995154
Ship_463,2018-04-13 00:35:00,2,15.268283635124742,55.96793163512484
Ship_463,2018-04-13 01:23:00,0,15.268283635124742,55.96793163512484
Ship_463,2018-04-13 02:33:00,7,15.420484244436157,56.120132244436256
Ship_463,2018-04-13 03:13:00,2,15.455249313467736,56.154897313467835
Ship_463,2018-04-13 04:24:00,5,15.423513292598036,56.123161292598134
Ship_463,2018-04-13 05:55:00,2,15.46839480372772,56.16804280372782
Ship_463,2018-04-13 06:36:00,7,15.5031598727593,56.2028078727594
Ship_463,2018-04-13 07:44:00,10,15.254077594643118,55.95372559464322
Ship_463,2018-04-13 08:43:00,2,15.202904798611737,55.902552798611836
Ship_463,2018-04-13 09:39:00,6,15.279335257983139,55.97898325798324
Ship_463,2018-04-13 10:51:00,11,15.049605044294037,55.749253044294136
Ship_463,2018-04-13 11:21:00,8,15.249315161257156,55.948963161257254
Ship_463,2018-04-13 12:48:00,2,15.300487957288537,56.000135957288634
Ship_463,2018-04-13 13:21:00,2,15.349653189409832,56.04930118940993
Ship_463,2018-04-13 14:35:00,2,15.325070573349185,56.02471857334928
Ship_463,2018-04-13 15:38:00,1,15.339263353349185,56.038911353349285
Ship_463,2018-04-13 16:41:00,8,15.476867460802668,56.17651546080277
Ship_463,2018-04-13 17:19:00,7,15.394110043368546,56.093758043368645
Ship_463,2018-04-13 18:37:00,2,15.342937247337165,56.042585247337264
Ship_463,2018-04-13 19:56:00,11,15.607319444983972,56.30696744498407
Ship_463,2018-04-13 20:37:00,11,15.863183425140871,56.56283142514096
Ship_463,2018-04-13 21:42:00,9,16.000787532594355,56.70043553259445
Ship_463,2018-04-13 22:58:00,5,15.911024510334986,56.61067251033508
Ship_463,2018-04-13 23:06:00,4,15.832002455641499,56.53165045564159
Ship_463,2018-04-14 00:13:00,8,15.719350756763545,56.418998756763635
Ship_463,2018-04-14 01:52:00,4,15.802108174197667,56.50175617419776
Ship_463,2018-04-14 02:44:00,3,15.839658740490318,56.53930674049041
Ship_463,2018-04-14 03:04:00,7,16.021415007719423,56.721063007719515
Ship_463,2018-04-14 04:29:00,11,15.804307221203034,56.50395522120313
Ship_463,2018-04-14 05:08:00,2,15.775921661203034,56.47556966120313
Ship_463,2018-04-14 06:12:00,1,15.80050427726368,56.50015227726378
Ship_463,2018-04-14 07:37:00,8,15.905760750827362,56.605408750827465
Ship_463,2018-04-14 08:48:00,0,15.905760750827362,56.605408750827465
Ship_463,2018-04-14 09:04:00,6,16.057961360138776,56.75760936013888
Ship_463,2018-04-14 10:09:00,1,16.082543976199425,56.78219197619953
Ship_463,2018-04-14 11:50:00,0,16.082543976199425,56.78219197619953
Ship_463,2018-04-14 12:28:00,11,15.877852792073906,56.577500792074005
Ship_463,2018-04-14 13:40:00,0,15.877852792073906,56.577500792074005
Ship_463,2018-04-14 14:28:00,4,15.781592674736006,56.48124067473611
Ship_463,2018-04-14 15:45:00,7,15.629392065424591,56.32904006542469
Ship_463,2018-04-14 16:49:00,0,15.629392065424591,56.32904006542469
Ship_463,2018-04-14 17:31:00,4,15.615199285424591,56.31484728542469
Ship_463,2018-04-14 18:45:00,6,15.463661862750726,56.16330986275083
Ship_463,2018-04-14 19:41:00,2,15.501212429043377,56.20086042904348
Ship_463,2018-04-14 20:18:00,0,15.501212429043377,56.20086042904348
Ship_463,2018-04-14 21:34:00,1,15.487019649043377,56.18666764904348
Ship_463,2018-04-14 22:10:00,7,15.552059137715233,56.251707137715336
Ship_463,2018-04-14 23:29:00,3,15.483992955987791,56.18364095598789
Ship_463,2018-04-15 00:12:00,7,15.504064577951569,56.20371257795167
Ship_463,2018-04-15 01:42:00,11,15.725762888741997,56.4254108887421
Ship_463,2018-04-15 02:16:00,1,15.739955668741997,56.4396036687421
Ship_463,2018-04-15 03:14:00,8,15.839305128741998,56.5389531287421
Ship_463,2018-04-15 04:22:00,11,15.674399927012841,56.374047927012946
Ship_463,2018-04-15 05:30:00,5,15.792294012041987,56.491942012042095
Ship_463,2018-04-15 06:08:00,9,15.578458220049283,56.278106220049395
Ship_463,2018-04-15 07:01:00,10,15.736502329436256,56.436150329436366
Ship_463,2018-04-15 08:26:00,7,15.65017101905149,56.3498190190516
Ship_463,2018-04-15 09:15:00,10,15.856821015120255,56.55646901512036
Ship_463,2018-04-15 10:19:00,0,15.856821015120255,56.55646901512036
Ship_463,2018-04-15 11:51:00,0,15.856821015120255,56.55646901512036
Ship_463,2018-04-15 12:06:00,5,15.81193950399057,56.511587503990675
Ship_463,2018-04-15 13:19:00,11,16.055708505748132,56.75535650574824
Ship_463,2018-04-15 14:38:00,7,16.23410898403305,56.93375698403315
Ship_463,2018-04-15 15:06:00,11,16.410807670049394,57.1104556700495
Ship_463,2018-04-15 16:08:00,4,16.322173787357684,57.02182178735779
Ship_463,2018-04-15 17:10:00,10,16.192094810013973,56.89174281001408
Ship_463,2018-04-15 18:24:00,7,16.30913147213628,57.00877947213639
Ship_463,2018-04-15 19:22:00,2,16.34086749300598,57.04051549300609
Ship_463,2018-04-15 20:47:00,6,16.233714353829757,56.93336235382987
Ship_463,2018-04-15 21:07:00,6,16.148557673829757,56.848205673829874
Ship_463,2018-04-15 22:11:00,11,15.961880798683923,56.66152879868404
Ship_463,2018-04-15 23:34:00,9,15.875549488299157,56.575197488299274
Ship_463,2018-04-16 00:43:00,0,15.875549488299157,56.575197488299274
Ship_463,2018-04-16 01:31:00,11,15.655675885993615,56.355323885993734
Ship_463,2018-04-16 02:48:00,1,15.631093269932968,56.330741269933085
Ship_463,2018-04-16 03:28:00,8,15.511502779955226,56.21115077995535
Ship_463,2018-04-16 04:08:00,6,15.61771182020694,56.31735982020706
Ship_463,2018-04-16 05:45:00,7,15.70747484246631,56.40712284246643
Ship_463,2018-04-16 06:39:00,2,15.658309610345015,56.35795761034513
Ship_463,2018-04-16 07:21:00,1,15.678381232308793,56.37802923230891
Ship_463,2018-04-16 08:45:00,10,15.903684630064701,56.60333263006482
Ship_463,2018-04-16 09:16:00,11,16.115152289333217,56.814800289333334
Ship_463,2018-04-16 10:11:00,1,16.09508066736944,56.794728667369554
Ship_463,2018-04-16 11:55:00,4,16.003100940399893,56.70274894040001
Ship_463,2018-04-16 12:42:00,5,16.123530672182557,56.82317867218267
Ship_463,2018-04-16 13:03:00,4,16.037199361797793,56.736847361797906
Ship_463,2018-04-16 14:45:00,3,15.986026565766412,56.685674565766526
Ship_463,2018-04-16 15:56:00,7,15.931058165190027,56.63070616519014
Ship_463,2018-04-16 16:30:00,9,15.758395544420495,56.45804354442061
Ship_463,2018-04-16 17:06:00,2,15.793160613452073,56.49280861345219
Ship_463,2018-04-16 18:04:00,9,15.943362878622679,56.643010878622796
Ship_463,2018-04-16 19:18:00,2,15.97174843862268,56.67139643862279
Ship_463,2018-04-16 20:10:00,8,15.996331054683326,56.69597905468344
Ship_463,2018-04-16 21:43:00,9,15.770581068981254,56.47022906898137
Ship_463,2018-04-16 22:18:00,7,15.708716175233349,56.408364175233466
Ship_463,2018-04-16 23:03:00,5,15.632285715861947,56.331933715862064
Ship_463,2018-04-17 00:34:00,0,15.632285715861947,56.331933715862064
Ship_463,2018-04-17 01:30:00,10,15.883782418218694,56.58343041821881
Ship_463,2018-04-17 02:51:00,11,16.068833629243716,56.76848162924384
Ship_463,2018-04-17 03:25:00,5,15.98981157455023,56.68945957455035
Ship_463,2018-04-17 04:21:00,0,15.98981157455023,56.68945957455035
Ship_463,2018-04-17 05:15:00,9,16.204587308620454,56.90423530862057
Ship_463,2018-04-17 06:48:00,8,15.999896124494935,56.69954412449505
Ship_463,2018-04-17 07:17:00,0,15.999896124494935,56.69954412449505
Ship_463,2018-04-17 08:05:00,9,16.20993008818681,56.909578088186926
Ship_463,2018-04-17 09:17:00,1,16.224122868186807,56.92377086818693
Ship_463,2018-04-17 10:17:00,11,15.968258888029908,56.66790688803003
Ship_463,2018-04-17 11:38:00,8,15.84131480455111,56.540962804551235
Ship_463,2018-04-17 12:05:00,1,15.85550758455111,56.55515558455124
Ship_463,2018-04-17 13:42:00,5,15.820742515519532,56.52039051551966
Ship_463,2018-04-17 14:37:00,4,15.852478536389231,56.55212653638936
Ship_463,2018-04-17 15:08:00,8,16.000655509802765,56.70030350980289
Ship_463,2018-04-17 16:07:00,6,15.864523146347882,56.56417114634801
Ship_463,2018-04-17 17:22:00,10,15.829758077316303,56.52940607731643
Ship_463,2018-04-17 18:38:00,0,15.829758077316303,56.52940607731643
Ship_463,2018-04-17 19:44:00,10,15.970974455292483,56.67062245529261
Ship_463,2018-04-17 20:19:00,5,16.062954182262033,56.76260218226216
Ship_463,2018-04-17 21:29:00,5,16.18084826729118,56.880496267291306
Ship_463,2018-04-17 22:51:00,3,16.23202106332256,56.93166906332269
Ship_463,2018-04-17 23:19:00,6,16.155590603951158,56.855238603951285
Ship_463,2018-04-18 00:40:00,4,16.198168943951156,56.897816943951284
Ship_463,2018-04-18 01:04:00,6,16.271916792133098,56.97156479213323
Ship_463,2018-04-18 02:35:00,3,16.213398461071943,56.91304646107208
Ship_463,2018-04-18 03:33:00,2,16.193326839108167,56.8929748391083
Ship_463,2018-04-18 04:49:00,8,16.33019705275577,57.0298450527559
Ship_463,2018-04-18 05:58:00,8,16.142981426489314,56.842629426489445
Ship_463,2018-04-18 06:15:00,4,16.247276633584047,56.94692463358418
Ship_463,2018-04-18 07:25:00,1,16.23308385358405,56.93273185358418
Ship_463,2018-04-18 08:35:00,4,16.305453115756176,57.00510111575631
Ship_463,2018-04-18 09:13:00,0,16.305453115756176,57.00510111575631
Ship_463,2018-04-18 10:42:00,11,16.575861892423298,57.27550989242343
Ship_463,2018-04-18 11:22:00,1,16.55127927636265,57.25092727636278
Ship_463,2018-04-18 12:00:00,5,16.48031537636265,57.17996337636278
Ship_463,2018-04-18 13:38:00,6,16.344183012907767,57.043831012907894
Ship_463,2018-04-18 14:45:00,6,16.48105322655537,57.1807012265555
Ship_463,2018-04-18 15:38:00,2,16.525934737685056,57.22558273768519
Ship_463,2018-04-18 16:39:00,1,16.50586311572128,57.20551111572141
Ship_463,2018-04-18 17:56:00,10,16.33793187807332,57.037579878073444
Ship_463,2018-04-18 18:20:00,4,16.23960141383073,56.93924941383086
Ship_463,2018-04-18 19:05:00,9,16.082837034893217,56.78248503489334
Ship_463,2018-04-18 20:28:00,2,16.037955523763532,56.73760352376365
Ship_463,2018-04-18 21:33:00,8,16.211200482175407,56.910848482175524
Ship_463,2018-04-18 22:11:00,6,16.235783098236055,56.93543109823617
Ship_463,2018-04-18 23:01:00,9,16.374117206077173,57.07376520607729
Ship_463,2018-04-19 00:54:00,2,16.322944410045793,57.02259241004591
Ship_463,2018-04-19 01:30:00,1,16.298361793985144,56.99800979398526
Ship_463,2018-04-19 02:18:00,5,16.255783453985146,56.95543145398526
Ship_463,2018-04-19 03:22:00,9,16.12726236490429,56.82691036490441
Ship_463,2018-04-19 04:46:00,6,16.239016426378406,56.93866442637852
Ship_463,2018-04-19 05:16:00,11,16.097088626378405,56.796736626378525
Ship_463,2018-04-19 06:12:00,11,15.814655870426042,56.51430387042616
Ship_463,2018-04-19 07:11:00,0,15.814655870426042,56.51430387042616
Ship_463,2018-04-19 08:00:00,11,15.612439882338885,56.31208788233901
Ship_463,2018-04-19 09:14:00,2,15.649990448631536,56.34963844863166
Ship_463,2018-04-19 10:57:00,3,15.612439882338885,56.31208788233901
Ship_463,2018-04-19 11:31:00,1,15.598247102338885,56.297895102339005
Ship_463,2018-04-19 12:35:00,1,15.622829718399531,56.322477718399654
Ship_463,2018-04-19 13:00:00,7,15.778950298399531,56.47859829839965
Ship_463,2018-04-19 14:35:00,1,15.76475751839953,56.46440551839965
Ship_463,2018-04-19 15:31:00,9,15.53811699675183,56.23776499675195
Ship_463,2018-04-19 16:35:00,8,15.405735557874731,56.10538355787485
Ship_463,2018-04-19 17:06:00,7,15.484757612568218,56.18440561256834
Ship_463,2018-04-19 18:26:00,7,15.666513879797323,56.366161879797446
Ship_463,2018-04-19 19:43:00,4,15.763814677296804,56.463462677296924
Ship_463,2018-04-19 20:13:00,1,15.739232061236157,56.438880061236276
Ship_463,2018-04-19 21:49:00,8,15.87536442469104,56.57501242469116
Ship_463,2018-04-19 22:02:00,10,15.734863070944597,56.434511070944716
Ship_463,2018-04-19 23:53:00,9,15.86800314892001,56.56765114892013
Ship_463,2018-04-20 00:31:00,5,15.977019960667445,56.676667960667565
Ship_463,2018-04-20 01:42:00,3,16.052121093252747,56.75176909325287
Ship_463,2018-04-20 02:14:00,0,16.052121093252747,56.75176909325287
Ship_463,2018-04-20 03:49:00,10,16.129858150849827,56.82950615084995
Ship_463,2018-04-20 04:47:00,1,16.10527553478918,56.8049235347893
Ship_463,2018-04-20 05:25:00,0,16.10527553478918,56.8049235347893
Ship_463,2018-04-20 06:35:00,2,16.05820340879712,56.757851408797244
Ship_463,2018-04-20 07:20:00,5,16.176097493826266,56.87574549382639
Ship_463,2018-04-20 08:49:00,4,16.13121598269658,56.830863982696705
Ship_463,2018-04-20 09:30:00,11,15.876140491256354,56.57578849125648
Ship_463,2018-04-20 10:20:00,10,15.856068869292576,56.5557168692927
Ship_463,2018-04-20 11:42:00,4,15.757738405049986,56.457386405050116
Ship_463,2018-04-20 12:51:00,11,15.940599583776676,56.640247583776805
Ship_463,2018-04-20 13:09:00,7,16.11900006206159,56.81864806206172
Ship_463,2018-04-20 14:03:00,4,16.048036162061592,56.74768416206172
Ship_463,2018-04-20 15:01:00,6,15.918733782568184,56.61838178256831
Ship_463,2018-04-20 16:27:00,7,16.01909189238707,56.71873989238719
Ship_463,2018-04-20 17:10:00,0,16.01909189238707,56.71873989238719
Ship_463,2018-04-20 18:01:00,10,15.803847726497418,56.50349572649754
Ship_463,2018-04-20 19:43:00,8,15.858816127073803,56.558464127073925
Ship_463,2018-04-20 20:51:00,5,15.971467825951757,56.67111582595188
Ship_463,2018-04-20 21:22:00,7,15.802937901065688,56.50258590106581
Ship_463,2018-04-20 22:00:00,5,15.91009104024191,56.609739040242026
Ship_463,2018-04-20 23:53:00,6,15.759888775071305,56.45953677507142
Ship_463,2018-04-21 00:49:00,5,15.640298285093563,56.33994628509368
Ship_463,2018-04-21 01:51:00,11,15.404083348767413,56.10373134876753
Ship_463,2018-04-21 02:56:00,11,15.250564960673273,55.95021296067339
Ship_463,2018-04-21 03:47:00,7,15.4105094683136,56.110157468313716
Ship_463,2018-04-21 04:06:00,6,15.564682522013497,56.264330522013616
Ship_463,2018-04-21 05:00:00,3,15.584754143977275,56.284402143977395
Ship_463,2018-04-21 06:03:00,6,15.507017086380193,56.20666508638031
Ship_463,2018-04-21 07:51:00,9,15.688773353609298,56.38842135360942
Ship_463,2018-04-21 08:19:00,6,15.565043566113488,56.264691566113605
Ship_463,2018-04-21 09:48:00,11,15.783538636946746,56.48318663694686
Ship_463,2018-04-21 10:03:00,10,15.645204529105628,56.344852529105744
Ship_463,2018-04-21 11:44:00,10,15.503276729105629,56.202924729105746
Ship_463,2018-04-21 12:00:00,10,15.626189809408865,56.32583780940898
Ship_463,2018-04-21 13:20:00,11,15.390401639350573,56.09004963935069
Ship_463,2018-04-21 14:29:00,4,15.290043529531685,55.989691529531804
Ship_463,2018-04-21 15:46:00,8,15.45555836439993,56.15520636440005
Ship_463,2018-04-21 16:58:00,6,15.369227054015164,56.06887505401529
Ship_463,2018-04-21 17:35:00,10,15.205547930272772,55.905195930272896
Ship_463,2018-04-21 18:03:00,2,15.24031299930435,55.939960999304475
Ship_463,2018-04-21 19:18:00,7,15.113368915825554,55.81301691582568
Ship_463,2018-04-21 20:03:00,4,15.206437198164496,55.90608519816462
Ship_463,2018-04-21 21:37:00,7,15.299505480503438,55.99915348050356
Ship_463,2018-04-21 22:20:00,6,15.207525753533888,55.90717375353401
Ship_463,2018-04-21 23:13:00,4,15.299505480503438,55.99915348050356
Ship_463,2018-04-22 00:27:00,10,15.08239769398705,55.78204569398717
Ship_463,2018-04-22 01:46:00,1,15.09659047398705,55.796238473987174
Ship_463,2018-04-22 02:58:00,4,15.186353496246419,55.88600149624654
Ship_463,2018-04-22 03:50:00,1,15.206425118210197,55.90607311821032
Ship_463,2018-04-22 04:17:00,2,15.253497244202256,55.95314524420238
Ship_463,2018-04-22 05:28:00,3,15.329927703573658,56.029575703573784
Ship_463,2018-04-22 06:17:00,0,15.329927703573658,56.029575703573784
Ship_463,2018-04-22 07:14:00,5,15.383032223699516,56.08268022369964
Ship_463,2018-04-22 08:20:00,6,15.473910357314068,56.17355835731419
Ship_463,2018-04-22 09:32:00,4,15.559067037314069,56.25871503731419
Ship_463,2018-04-22 10:54:00,1,15.583649653374716,56.28329765337484
Ship_463,2018-04-22 11:37:00,10,15.780310581859895,56.47995858186002
Ship_463,2018-04-22 12:09:00,3,15.852679844032025,56.55232784403215
Ship_463,2018-04-22 13:39:00,6,15.999491101916899,56.69913910191702
Ship_463,2018-04-22 14:03:00,9,16.127226121916898,56.82687412191702
Ship_463,2018-04-22 15:41:00,10,16.10264350585625,56.802291505856374
Ship_463,2018-04-22 16:42:00,10,16.258117621050413,56.95776562105054
Ship_463,2018-04-22 17:12:00,4,16.158768161050414,56.85841616105054
Ship_463,2018-04-22 18:11:00,4,16.250747888019962,56.95039588802009
Ship_463,2018-04-22 19:48:00,8,16.110246534273518,56.809894534273646
Ship_463,2018-04-22 20:02:00,9,16.157318660265577,56.856966660265705
Ship_463,2018-04-22 21:50:00,8,16.310837048359716,57.01048504835985
Ship_463,2018-04-22 22:52:00,3,16.250622182468383,56.950270182468515
Ship_463,2018-04-22 23:31:00,3,16.293200522468382,56.99284852246851
Ship_463,2018-04-23 00:53:00,8,16.17445520555446,56.87410320555459
Ship_463,2018-04-23 01:06:00,10,16.223620437675752,56.92326843767589
Ship_463,2018-04-23 02:03:00,8,16.07957945244854,56.77922745244868
Ship_463,2018-04-23 03:57:00,0,16.07957945244854,56.77922745244868
Ship_463,2018-04-23 04:03:00,10,15.834985510932945,56.534633510933084
Ship_463,2018-04-23 05:25:00,9,16.012820534615454,56.712468534615596
Ship_463,2018-04-23 06:28:00,3,16.08235067267861,56.78199867267875
Ship_463,2018-04-23 07:34:00,7,15.965314010556304,56.664962010556444
Ship_463,2018-04-23 08:14:00,4,16.01019552168599,56.70984352168613
Ship_463,2018-04-23 09:35:00,3,16.04774608797864,56.74739408797878
Ship_463,2018-04-23 10:45:00,10,15.829712464483771,56.529360464483915
Ship_463,2018-04-23 11:03:00,2,15.78713412448377,56.486782124483916
Ship_463,2018-04-23 12:04:00,2,15.807205746447549,56.506853746447696
Ship_463,2018-04-23 13:08:00,1,15.78713412448377,56.486782124483916
Ship_463,2018-04-23 14:19:00,8,15.974886955947028,56.67453495594717
Ship_463,2018-04-23 15:02:00,0,15.974886955947028,56.67453495594717
Ship_463,2018-04-23 16:05:00,9,16.19430201009484,56.89395001009498
Ship_463,2018-04-23 17:10:00,3,16.154158766167285,56.85380676616743
Ship_463,2018-04-23 18:21:00,10,15.915821460727686,56.61546946072783
Ship_463,2018-04-23 19:44:00,11,15.831855841903707,56.53150384190385
Ship_463,2018-04-23 20:48:00,8,16.03004722871211,56.72969522871225
Ship_463,2018-04-23 21:51:00,9,16.196774642683895,56.89642264268404
Ship_463,2018-04-23 22:16:00,11,15.909743430638034,56.609391430638176
Ship_463,2018-04-23 23:09:00,1,15.895550650638034,56.595198650638174
Ship_463,2018-04-24 00:03:00,8,15.718851964621692,56.41849996462183
Ship_463,2018-04-24 01:24:00,10,15.466555588697315,56.166203588697456
Ship_463,2018-04-24 02:46:00,1,15.480748368697315,56.18039636869746
Ship_463,2018-04-24 03:06:00,1,15.460676746733537,56.16032474673368
Ship_463,2018-04-24 04:33:00,0,15.460676746733537,56.16032474673368
Ship_463,2018-04-24 05:54:00,6,15.313865488848663,56.01351348884881
Ship_463,2018-04-24 06:57:00,11,15.061170225124345,55.76081822512449
Ship_463,2018-04-24 07:55:00,1,15.041098603160567,55.74074660316071
Ship_463,2018-04-24 08:56:00,0,15.041098603160567,55.74074660316071
Ship_463,2018-04-24 09:54:00,10,14.85989731819567,55.559545318195816
Ship_463,2018-04-24 10:44:00,2,14.900040562123227,55.59968856212337
Ship_463,2018-04-24 11:06:00,0,14.900040562123227,55.59968856212337
Ship_463,2018-04-24 12:28:00,6,15.033934980854657,55.7335829808548
Ship_463,2018-04-24 13:40:00,4,15.090706100854657,55.7903541008548
Ship_463,2018-04-24 14:49:00,5,15.196915141106372,55.89656314110651
Ship_463,2018-04-24 15:45:00,3,15.263485180094078,55.96313318009422
Ship_463,2018-04-24 16:06:00,4,15.200013138354679,55.899661138354816
Ship_463,2018-04-24 17:37:00,0,15.200013138354679,55.899661138354816
Ship_463,2018-04-24 18:46:00,9,15.423521261302914,56.12316926130305
Ship_463,2018-04-24 19:45:00,1,15.443592883266692,56.14324088326683
Ship_463,2018-04-24 20:13:00,7,15.621427906949203,56.32107590694934
Ship_463,2018-04-24 21:18:00,7,15.754567984924616,56.45421598492475
Ship_463,2018-04-24 22:10:00,9,15.63165490462138,56.331302904621516
Ship_463,2018-04-24 23:29:00,9,15.407696613799246,56.107344613799384
Ship_463,2018-04-25 00:05:00,9,15.217280488581048,55.916928488581185
Ship_463,2018-04-25 01:05:00,4,15.237352110544826,55.937000110544965
Ship_463,2018-04-25 02:48:00,3,15.190279984552767,55.889927984552905
Ship_463,2018-04-25 03:20:00,3,15.12074984648961,55.82039784648975
Ship_463,2018-04-25 04:54:00,6,15.004576935376035,55.704224935376175
Ship_463,2018-04-25 05:22:00,7,15.12247102040518,55.822119020405324
Ship_463,2018-04-25 06:21:00,0,15.12247102040518,55.822119020405324
Ship_463,2018-04-25 07:27:00,6,15.167352531534865,55.86700053153501
Ship_463,2018-04-25 08:03:00,4,15.21651776365616,55.91616576365631
Ship_463,2018-04-25 09:06:00,8,15.401568974681185,56.101216974681336
Ship_463,2018-04-25 10:09:00,7,15.343050643620032,56.042698643620184
Ship_463,2018-04-25 11:01:00,10,15.387932154749716,56.08758015474987
Ship_463,2018-04-25 12:47:00,0,15.387932154749716,56.08758015474987
Ship_463,2018-04-25 13:06:00,0,15.387932154749716,56.08758015474987
Ship_463,2018-04-25 14:35:00,0,15.387932154749716,56.08758015474987
Ship_463,2018-04-25 15:31:00,5,15.4328136658794,56.13246166587956
Ship_463,2018-04-25 16:49:00,9,15.558160904867801,56.257808904867964
Ship_463,2018-04-25 17:10:00,0,15.558160904867801,56.257808904867964
Ship_463,2018-04-25 18:38:00,8,15.355447459723692,56.05509545972386
Ship_463,2018-04-25 19:53:00,7,15.284483559723691,55.984131559723856
Ship_463,2018-04-25 20:51:00,4,15.380743677061592,56.080391677061755
Ship_463,2018-04-25 21:17:00,10,15.622020937061592,56.32166893706175
Ship_463,2018-04-25 22:15:00,0,15.622020937061592,56.32166893706175
Ship_463,2018-04-25 23:17:00,11,15.778785315999107,56.47843331599927
Ship_463,2018-04-26 00:42:00,8,15.598699126454566,56.29834712645473
Ship_463,2018-04-26 01:20:00,11,15.758012686832139,56.4576606868323
Ship_463,2018-04-26 02:06:00,9,15.891907105563568,56.59155510556373
Ship_463,2018-04-26 03:10:00,5,15.980540988255278,56.68018898825544
Ship_463,2018-04-26 04:22:00,11,16.237974700807158,56.93762270080732
Ship_463,2018-04-26 05:50:00,10,16.489070611351693,57.18871861135185
Ship_463,2018-04-26 06:21:00,6,16.35001033522538,57.04965833522554
Ship_463,2018-04-26 07:22:00,7,16.26972384737027,56.969371847370425
Ship_463,2018-04-26 08:39:00,9,16.467915234178673,57.16756323417883
Ship_463,2018-04-26 09:08:00,10,16.73000173975991,57.429649739760066
Ship_463,2018-04-26 10:52:00,5,16.750073361723686,57.449721361723846
Ship_463,2018-04-26 11:34:00,2,16.801246157755067,57.500894157755226
Ship_463,2018-04-26 12:33:00,3,16.825828773815715,57.525476773815875
Ship_463,2018-04-26 13:54:00,7,16.736065751556346,57.435713751556506
Ship_463,2018-04-26 14:20:00,3,16.789170271682202,57.48881827168236
Ship_463,2018-04-26 15:42:00,4,16.75161970538955,57.45126770538971
Ship_463,2018-04-26 16:30:00,10,16.971493307695095,57.67114130769525
Ship_463,2018-04-26 17:25:00,9,16.871135197876207,57.570783197876366
Ship_463,2018-04-26 18:12:00,4,16.79211314318272,57.49176114318288
Ship_463,2018-04-26 19:06:00,10,16.958840557154506,57.65848855715466
Ship_463,2018-04-26 20:10:00,0,16.958840557154506,57.65848855715466
Ship_463,2018-04-26 21:48:00,2,16.987226117154506,57.68687411715466
Ship_463,2018-04-26 22:58:00,5,17.075859999846216,57.77550799984637
Ship_463,2018-04-26 23:24:00,9,17.234540104194714,57.93418810419487
Ship_463,2018-04-27 00:08:00,9,17.37504145794116,58.07468945794131
Ship_463,2018-04-27 01:54:00,7,17.54653347117427,58.246181471174424
Ship_463,2018-04-27 02:34:00,6,17.595698703295565,58.29534670329572
Ship_463,2018-04-27 03:45:00,2,17.54653347117427,58.246181471174424
Ship_463,2018-04-27 04:26:00,6,17.63629649343364,58.33594449343379
Ship_463,2018-04-27 05:50:00,10,17.3843996369617,58.08404763696185
Ship_463,2018-04-27 06:18:00,4,17.319360148289846,58.01900814828999
Ship_463,2018-04-27 07:18:00,3,17.351096169159547,58.05074416915969
Ship_463,2018-04-27 08:09:00,1,17.371167791123323,58.07081579112347
Ship_463,2018-04-27 09:25:00,1,17.39575040718397,58.09539840718412
Ship_463,2018-04-27 10:08:00,1,17.40994318718397,58.10959118718412
Ship_463,2018-04-27 11:21:00,10,17.240222223274497,57.939870223274646
Ship_463,2018-04-27 12:18:00,4,17.145014160665397,57.84466216066555
Ship_463,2018-04-27 13:53:00,8,17.0180700771866,57.71771807718675
Ship_463,2018-04-27 14:14:00,10,17.125223216362823,57.82487121636297
Ship_463,2018-04-27 15:25:00,5,16.996702127281967,57.696350127282116
Ship_463,2018-04-27 16:55:00,4,17.09296224461987,57.792610244620015
Ship_463,2018-04-27 17:25:00,11,17.36337102128699,58.06301902128713
Ship_463,2018-04-27 18:06:00,0,17.36337102128699,58.06301902128713
Ship_463,2018-04-27 19:20:00,3,17.30315615539566,58.0028041553958
Ship_463,2018-04-27 20:47:00,3,17.235089973668217,57.934737973668355
